image,channel,param,quality,repeat,seed,psnr,ssim,compression_ratio,time_source_enc,time_channel_enc,time_interleave,time_transmission,time_channel_dec,time_source_dec,actual_error_rate,viterbi_ber,source_bits,encoded_bits
synthetic_nature,bsc,0.05,90,1,42,8.983663117757564,0.08609426641733404,8.404565468302483,0.19379129999998668,0.01862149999999474,0.024108299999994642,0.022854999999992742,1.2007668999999908,0.4821083999999871,0.04964015794836957,0.053279827298764584,187144,374300
synthetic_nature,bsc,0.05,90,1,123,8.990284509833511,0.08757644742991949,8.404565468302483,0.1897380000000055,0.017927700000001323,0.02316909999998984,0.022510299999993322,1.2129407999999842,0.4880418999999847,0.05055568529211957,0.05393173171461548,187144,374300
synthetic_nature,bsc,0.05,90,1,456,9.08338687386111,0.09100153689551482,8.404565468302483,0.18451780000000895,0.018296100000014803,0.022229500000008784,0.02175619999999867,1.201773099999997,0.4894256999999982,0.050611413043478264,0.053979823023981535,187144,374300
synthetic_geometric,bsc,0.05,90,1,42,8.485277078209748,0.15109565925297927,14.708461135632527,0.17045300000000907,0.009901999999982536,0.012551699999988841,0.01316589999998996,0.6869832000000144,0.39454900000001203,0.04955150462962963,0.05332161292735842,106936,213884
synthetic_geometric,bsc,0.05,90,1,123,8.45155541141439,0.14910429724948063,14.708461135632527,0.1770488999999884,0.01030439999999544,0.013447200000001658,0.013264700000007679,0.6845402000000149,0.3939638999999886,0.050618489583333336,0.054593401660806465,106936,213884
synthetic_geometric,bsc,0.05,90,1,456,8.680072177565973,0.1594217975466081,14.708461135632527,0.1757853999999952,0.010310399999980291,0.012693599999977323,0.01221400000000017,0.6993695000000173,0.39773139999999785,0.050487377025462965,0.05440637390588764,106936,213884
synthetic_gradient,bsc,0.05,90,1,42,9.054027512983806,0.11343723918453961,16.096937940068774,0.18043230000000676,0.00928759999999329,0.011009400000006053,0.010719899999998006,0.6223741000000018,0.4463828000000092,0.0497283935546875,0.05290036024234485,97712,195436
synthetic_gradient,bsc,0.05,90,1,123,8.997143079455673,0.10793030619621079,16.096937940068774,0.1762410999999986,0.009352599999999711,0.010939000000007582,0.009997400000003154,0.6239705000000129,0.4489830999999924,0.0508270263671875,0.0536883903717046,97712,195436
synthetic_gradient,bsc,0.05,90,1,456,9.045094370578102,0.11209185729507455,16.096937940068774,0.176197099999996,0.01053099999998608,0.011498200000005454,0.010709200000007968,0.6279527000000087,0.4482383000000141,0.050745646158854164,0.053770263631897824,97712,195436
synthetic_noise,bsc,0.05,90,1,42,6.610421549912776,0.04220972644461179,0.9429188048534842,0.4221722999999997,0.16848860000001764,0.2072281000000089,0.20643740000002708,11.779125999999962,0.7529260000000022,0.04999168246400123,0.05629825907630329,1668080,3336172
